time,jenis komunikasi,log
14:47:51.269,RX,>> ESP32 [1015041 ms]: core 0 is alive
14:47:51.535,RX,>> ESP32 [1015306 ms]: Loop rate core1: 143 Hz
14:47:52.541,RX,>> ESP32 [1016312 ms]: Loop rate core1: 144 Hz
14:47:53.142,RX,>> ESP32 [1016914 ms]: core 1 is alive
14:47:53.279,RX,>> ESP32 [1017051 ms]: core 0 is alive
14:47:53.542,RX,>> ESP32 [1017313 ms]: Loop rate core1: 143 Hz
14:47:54.543,RX,>> ESP32 [1018314 ms]: Loop rate core1: 143 Hz
14:47:55.144,RX,>> ESP32 [1018916 ms]: core 1 is alive
14:47:55.289,RX,>> ESP32 [1019061 ms]: core 0 is alive
14:47:55.544,RX,>> ESP32 [1019315 ms]: Loop rate core1: 143 Hz
14:47:56.544,RX,>> ESP32 [1020315 ms]: Loop rate core1: 143 Hz
14:47:57.145,RX,>> ESP32 [1020917 ms]: core 1 is alive
14:47:57.299,RX,>> ESP32 [1021071 ms]: core 0 is alive
14:47:57.550,RX,>> ESP32 [1021321 ms]: Loop rate core1: 144 Hz
14:47:58.551,RX,>> ESP32 [1022322 ms]: Loop rate core1: 143 Hz
14:47:59.145,RX,>> ESP32 [1022917 ms]: core 1 is alive
14:47:59.309,RX,>> ESP32 [1023081 ms]: core 0 is alive
14:47:59.552,RX,>> ESP32 [1023323 ms]: Loop rate core1: 143 Hz
14:48:00.553,RX,>> ESP32 [1024324 ms]: Loop rate core1: 143 Hz
14:48:01.146,RX,>> ESP32 [1024918 ms]: core 1 is alive
14:48:01.319,RX,>> ESP32 [1025091 ms]: core 0 is alive
14:48:01.553,RX,>> ESP32 [1025324 ms]: Loop rate core1: 143 Hz
14:48:02.559,RX,>> ESP32 [1026330 ms]: Loop rate core1: 144 Hz
14:48:03.146,RX,>> ESP32 [1026918 ms]: core 1 is alive
14:48:03.329,RX,>> ESP32 [1027101 ms]: core 0 is alive
14:48:03.560,RX,>> ESP32 [1027331 ms]: Loop rate core1: 143 Hz
14:48:04.561,RX,>> ESP32 [1028332 ms]: Loop rate core1: 143 Hz
14:48:05.148,RX,>> ESP32 [1028920 ms]: core 1 is alive
14:48:05.339,RX,>> ESP32 [1029111 ms]: core 0 is alive
14:48:05.562,RX,>> ESP32 [1029333 ms]: Loop rate core1: 143 Hz
14:48:06.562,RX,>> ESP32 [1030333 ms]: Loop rate core1: 143 Hz
14:48:07.149,RX,>> ESP32 [1030921 ms]: core 1 is alive
14:48:07.348,RX,>> ESP32 [1031121 ms]: core 0 is alive
14:48:07.563,RX,>> ESP32 [1031334 ms]: Loop rate core1: 143 Hz
14:48:08.563,RX,>> ESP32 [1032334 ms]: Loop rate core1: 143 Hz
14:48:09.150,RX,>> ESP32 [1032922 ms]: core 1 is alive
14:48:09.358,RX,>> ESP32 [1033131 ms]: core 0 is alive
14:48:09.564,RX,>> ESP32 [1033335 ms]: Loop rate core1: 143 Hz
14:48:10.564,RX,>> ESP32 [1034335 ms]: Loop rate core1: 143 Hz
14:48:11.151,RX,>> ESP32 [1034923 ms]: core 1 is alive
14:48:11.369,RX,>> ESP32 [1035141 ms]: core 0 is alive
14:48:11.564,RX,>> ESP32 [1035335 ms]: Loop rate core1: 143 Hz
14:48:12.565,RX,>> ESP32 [1036336 ms]: Loop rate core1: 143 Hz
14:48:13.151,RX,>> ESP32 [1036923 ms]: core 1 is alive
14:48:13.378,RX,>> ESP32 [1037151 ms]: core 0 is alive
14:48:13.565,RX,>> ESP32 [1037336 ms]: Loop rate core1: 143 Hz
14:48:14.566,RX,>> ESP32 [1038337 ms]: Loop rate core1: 143 Hz
14:48:15.153,RX,>> ESP32 [1038925 ms]: core 1 is alive
14:48:15.389,RX,>> ESP32 [1039161 ms]: core 0 is alive
14:48:15.566,RX,>> ESP32 [1039337 ms]: Loop rate core1: 143 Hz
14:48:16.567,RX,>> ESP32 [1040338 ms]: Loop rate core1: 143 Hz
14:48:17.153,RX,>> ESP32 [1040925 ms]: core 1 is alive
14:48:17.398,RX,>> ESP32 [1041171 ms]: core 0 is alive
14:48:17.567,RX,>> ESP32 [1041338 ms]: Loop rate core1: 143 Hz
14:48:18.567,RX,>> ESP32 [1042338 ms]: Loop rate core1: 143 Hz
14:48:19.154,RX,>> ESP32 [1042926 ms]: core 1 is alive
14:48:19.408,RX,>> ESP32 [1043181 ms]: core 0 is alive
14:48:19.568,RX,>> ESP32 [1043339 ms]: Loop rate core1: 143 Hz
14:48:20.568,RX,>> ESP32 [1044339 ms]: Loop rate core1: 143 Hz
14:48:21.155,RX,>> ESP32 [1044927 ms]: core 1 is alive
14:48:21.419,RX,>> ESP32 [1045191 ms]: core 0 is alive
14:48:21.569,RX,>> ESP32 [1045340 ms]: Loop rate core1: 143 Hz
14:48:22.569,RX,>> ESP32 [1046340 ms]: Loop rate core1: 143 Hz
14:48:23.155,RX,>> ESP32 [1046927 ms]: core 1 is alive
14:48:23.428,RX,>> ESP32 [1047201 ms]: core 0 is alive
14:48:23.569,RX,>> ESP32 [1047340 ms]: Loop rate core1: 143 Hz
14:48:24.570,RX,>> ESP32 [1048341 ms]: Loop rate core1: 143 Hz
14:48:25.157,RX,>> ESP32 [1048929 ms]: core 1 is alive
14:48:25.438,RX,>> ESP32 [1049211 ms]: core 0 is alive
14:48:25.571,RX,>> ESP32 [1049342 ms]: Loop rate core1: 143 Hz
14:48:26.571,RX,>> ESP32 [1050342 ms]: Loop rate core1: 143 Hz
14:48:27.157,RX,>> ESP32 [1050929 ms]: core 1 is alive
14:48:27.449,RX,>> ESP32 [1051221 ms]: core 0 is alive
14:48:27.571,RX,>> ESP32 [1051342 ms]: Loop rate core1: 143 Hz
14:48:28.571,RX,>> ESP32 [1052342 ms]: Loop rate core1: 143 Hz
14:48:29.158,RX,>> ESP32 [1052930 ms]: core 1 is alive
14:48:29.458,RX,>> ESP32 [1053231 ms]: core 0 is alive
14:48:29.572,RX,>> ESP32 [1053343 ms]: Loop rate core1: 143 Hz
14:48:30.573,RX,>> ESP32 [1054344 ms]: Loop rate core1: 143 Hz
14:48:31.159,RX,>> ESP32 [1054931 ms]: core 1 is alive
14:48:31.468,RX,>> ESP32 [1055241 ms]: core 0 is alive
14:48:31.573,RX,>> ESP32 [1055344 ms]: Loop rate core1: 143 Hz
14:48:32.573,RX,>> ESP32 [1056344 ms]: Loop rate core1: 143 Hz
14:48:33.160,RX,>> ESP32 [1056932 ms]: core 1 is alive
14:48:33.478,RX,>> ESP32 [1057251 ms]: core 0 is alive
14:48:33.572,RX,>> ESP32 [1057344 ms]: Loop rate core1: 143 Hz
14:48:34.574,RX,>> ESP32 [1058345 ms]: Loop rate core1: 143 Hz
14:48:35.161,RX,>> ESP32 [1058933 ms]: core 1 is alive
14:48:35.488,RX,>> ESP32 [1059261 ms]: core 0 is alive
14:48:35.575,RX,>> ESP32 [1059346 ms]: Loop rate core1: 143 Hz
14:48:36.574,RX,>> ESP32 [1060346 ms]: Loop rate core1: 143 Hz
14:48:37.162,RX,>> ESP32 [1060934 ms]: core 1 is alive
14:48:37.498,RX,>> ESP32 [1061271 ms]: core 0 is alive
14:48:37.574,RX,>> ESP32 [1061346 ms]: Loop rate core1: 143 Hz
14:48:38.575,RX,>> ESP32 [1062347 ms]: Loop rate core1: 143 Hz
14:48:39.162,RX,>> ESP32 [1062934 ms]: core 1 is alive
14:48:39.508,RX,>> ESP32 [1063281 ms]: core 0 is alive
14:48:39.576,RX,>> ESP32 [1063347 ms]: Loop rate core1: 143 Hz
14:48:40.576,RX,>> ESP32 [1064348 ms]: Loop rate core1: 143 Hz
14:48:41.164,RX,>> ESP32 [1064936 ms]: core 1 is alive
14:48:41.518,RX,>> ESP32 [1065291 ms]: core 0 is alive
14:48:41.576,RX,>> ESP32 [1065348 ms]: Loop rate core1: 143 Hz
14:48:42.576,RX,>> ESP32 [1066348 ms]: Loop rate core1: 143 Hz
14:48:43.164,RX,>> ESP32 [1066936 ms]: core 1 is alive
14:48:43.528,RX,>> ESP32 [1067301 ms]: core 0 is alive
14:48:43.578,RX,>> ESP32 [1067349 ms]: Loop rate core1: 143 Hz
14:48:44.577,RX,>> ESP32 [1068349 ms]: Loop rate core1: 143 Hz
14:48:45.165,RX,>> ESP32 [1068937 ms]: core 1 is alive
14:48:45.538,RX,>> ESP32 [1069311 ms]: core 0 is alive
14:48:45.578,RX,>> ESP32 [1069350 ms]: Loop rate core1: 143 Hz
14:48:46.578,RX,>> ESP32 [1070350 ms]: Loop rate core1: 143 Hz
14:48:47.166,RX,>> ESP32 [1070938 ms]: core 1 is alive
14:48:47.549,RX,>> ESP32 [1071321 ms]: core 0 is alive
14:48:47.579,RX,>> ESP32 [1071351 ms]: Loop rate core1: 143 Hz
14:48:48.579,RX,>> ESP32 [1072351 ms]: Loop rate core1: 143 Hz
14:48:49.166,RX,>> ESP32 [1072938 ms]: core 1 is alive
14:48:49.558,RX,>> ESP32 [1073331 ms]: core 0 is alive
14:48:49.579,RX,>> ESP32 [1073351 ms]: Loop rate core1: 143 Hz
14:48:50.580,RX,>> ESP32 [1074352 ms]: Loop rate core1: 143 Hz
14:48:51.168,RX,>> ESP32 [1074940 ms]: core 1 is alive
14:48:51.568,RX,>> ESP32 [1075341 ms]: core 0 is alive
14:48:51.580,RX,>> ESP32 [1075352 ms]: Loop rate core1: 143 Hz
14:48:52.581,RX,>> ESP32 [1076353 ms]: Loop rate core1: 143 Hz
14:48:53.168,RX,>> ESP32 [1076940 ms]: core 1 is alive
14:48:53.578,RX,>> ESP32 [1077351 ms]: core 0 is alive
14:48:53.582,RX,>> ESP32 [1077353 ms]: Loop rate core1: 143 Hz
14:48:54.581,RX,>> ESP32 [1078353 ms]: Loop rate core1: 143 Hz
14:48:55.169,RX,>> ESP32 [1078941 ms]: core 1 is alive
14:48:55.582,RX,>> ESP32 [1079354 ms]: Loop rate core1: 143 Hz
14:48:55.588,RX,>> ESP32 [1079361 ms]: core 0 is alive
14:48:56.583,RX,>> ESP32 [1080355 ms]: Loop rate core1: 143 Hz
14:48:57.170,RX,>> ESP32 [1080942 ms]: core 1 is alive
14:48:57.583,RX,>> ESP32 [1081355 ms]: Loop rate core1: 143 Hz
14:48:57.598,RX,>> ESP32 [1081371 ms]: core 0 is alive
14:48:58.583,RX,>> ESP32 [1082355 ms]: Loop rate core1: 143 Hz
14:48:59.171,RX,>> ESP32 [1082943 ms]: core 1 is alive
14:48:59.583,RX,>> ESP32 [1083355 ms]: Loop rate core1: 143 Hz
14:48:59.608,RX,>> ESP32 [1083381 ms]: core 0 is alive
14:49:00.584,RX,>> ESP32 [1084356 ms]: Loop rate core1: 143 Hz
14:49:01.172,RX,>> ESP32 [1084944 ms]: core 1 is alive
14:49:01.585,RX,>> ESP32 [1085357 ms]: Loop rate core1: 143 Hz
14:49:01.618,RX,>> ESP32 [1085391 ms]: core 0 is alive
14:49:02.585,RX,>> ESP32 [1086357 ms]: Loop rate core1: 143 Hz
14:49:03.172,RX,>> ESP32 [1086944 ms]: core 1 is alive
14:49:03.585,RX,>> ESP32 [1087357 ms]: Loop rate core1: 143 Hz
14:49:03.628,RX,>> ESP32 [1087401 ms]: core 0 is alive
14:49:04.585,RX,>> ESP32 [1088357 ms]: Loop rate core1: 143 Hz
14:49:05.172,RX,>> ESP32 [1088945 ms]: core 1 is alive
14:49:05.586,RX,>> ESP32 [1089358 ms]: Loop rate core1: 143 Hz
14:49:05.638,RX,>> ESP32 [1089411 ms]: core 0 is alive
14:49:06.587,RX,>> ESP32 [1090359 ms]: Loop rate core1: 143 Hz
14:49:07.173,RX,>> ESP32 [1090946 ms]: core 1 is alive
14:49:07.587,RX,>> ESP32 [1091359 ms]: Loop rate core1: 143 Hz
14:49:07.648,RX,>> ESP32 [1091421 ms]: core 0 is alive
14:49:08.587,RX,>> ESP32 [1092359 ms]: Loop rate core1: 143 Hz
14:49:09.174,RX,>> ESP32 [1092947 ms]: core 1 is alive
14:49:09.588,RX,>> ESP32 [1093360 ms]: Loop rate core1: 143 Hz
14:49:09.658,RX,>> ESP32 [1093431 ms]: core 0 is alive
14:49:10.588,RX,>> ESP32 [1094360 ms]: Loop rate core1: 143 Hz
14:49:11.175,RX,>> ESP32 [1094948 ms]: core 1 is alive
14:49:11.589,RX,>> ESP32 [1095361 ms]: Loop rate core1: 143 Hz
14:49:11.668,RX,>> ESP32 [1095441 ms]: core 0 is alive
14:49:12.589,RX,>> ESP32 [1096361 ms]: Loop rate core1: 143 Hz
14:49:13.176,RX,>> ESP32 [1096949 ms]: core 1 is alive
14:49:13.589,RX,>> ESP32 [1097361 ms]: Loop rate core1: 143 Hz
14:49:13.678,RX,>> ESP32 [1097451 ms]: core 0 is alive
14:49:14.590,RX,>> ESP32 [1098362 ms]: Loop rate core1: 143 Hz
14:49:15.176,RX,>> ESP32 [1098949 ms]: core 1 is alive
14:49:15.590,RX,>> ESP32 [1099362 ms]: Loop rate core1: 143 Hz
14:49:15.688,RX,>> ESP32 [1099461 ms]: core 0 is alive
14:49:16.591,RX,>> ESP32 [1100363 ms]: Loop rate core1: 143 Hz
14:49:17.178,RX,>> ESP32 [1100951 ms]: core 1 is alive
14:49:17.591,RX,>> ESP32 [1101363 ms]: Loop rate core1: 143 Hz
14:49:17.698,RX,>> ESP32 [1101471 ms]: core 0 is alive
14:49:18.592,RX,>> ESP32 [1102364 ms]: Loop rate core1: 143 Hz
14:49:19.179,RX,>> ESP32 [1102951 ms]: core 1 is alive
14:49:19.592,RX,>> ESP32 [1103364 ms]: Loop rate core1: 143 Hz
14:49:19.708,RX,>> ESP32 [1103481 ms]: core 0 is alive
14:49:20.592,RX,>> ESP32 [1104364 ms]: Loop rate core1: 143 Hz
14:49:21.179,RX,>> ESP32 [1104952 ms]: core 1 is alive
14:49:21.593,RX,>> ESP32 [1105365 ms]: Loop rate core1: 143 Hz
14:49:21.718,RX,>> ESP32 [1105491 ms]: core 0 is alive
14:49:22.593,RX,>> ESP32 [1106365 ms]: Loop rate core1: 143 Hz
14:49:23.180,RX,>> ESP32 [1106953 ms]: core 1 is alive
14:49:23.594,RX,>> ESP32 [1107366 ms]: Loop rate core1: 143 Hz
14:49:23.728,RX,>> ESP32 [1107501 ms]: core 0 is alive
14:49:24.594,RX,>> ESP32 [1108366 ms]: Loop rate core1: 143 Hz
14:49:25.180,RX,>> ESP32 [1108953 ms]: core 1 is alive
14:49:25.594,RX,>> ESP32 [1109366 ms]: Loop rate core1: 143 Hz
14:49:25.738,RX,>> ESP32 [1109511 ms]: core 0 is alive
14:49:26.595,RX,>> ESP32 [1110367 ms]: Loop rate core1: 143 Hz
14:49:27.182,RX,>> ESP32 [1110955 ms]: core 1 is alive
14:49:27.596,RX,>> ESP32 [1111368 ms]: Loop rate core1: 143 Hz
14:49:27.748,RX,>> ESP32 [1111521 ms]: core 0 is alive
14:49:28.596,RX,>> ESP32 [1112368 ms]: Loop rate core1: 143 Hz
14:49:29.182,RX,>> ESP32 [1112955 ms]: core 1 is alive
14:49:29.596,RX,>> ESP32 [1113368 ms]: Loop rate core1: 143 Hz
14:49:29.757,RX,>> ESP32 [1113531 ms]: core 0 is alive
14:49:30.596,RX,>> ESP32 [1114368 ms]: Loop rate core1: 143 Hz
14:49:31.183,RX,>> ESP32 [1114956 ms]: core 1 is alive
14:49:31.597,RX,>> ESP32 [1115369 ms]: Loop rate core1: 143 Hz
14:49:31.768,RX,>> ESP32 [1115541 ms]: core 0 is alive
14:49:32.598,RX,>> ESP32 [1116370 ms]: Loop rate core1: 143 Hz
14:49:33.184,RX,>> ESP32 [1116957 ms]: core 1 is alive
14:49:33.598,RX,>> ESP32 [1117370 ms]: Loop rate core1: 143 Hz
14:49:33.778,RX,>> ESP32 [1117551 ms]: core 0 is alive
14:49:34.598,RX,>> ESP32 [1118370 ms]: Loop rate core1: 143 Hz
14:49:35.185,RX,>> ESP32 [1118958 ms]: core 1 is alive
14:49:35.598,RX,>> ESP32 [1119370 ms]: Loop rate core1: 143 Hz
14:49:35.788,RX,>> ESP32 [1119561 ms]: core 0 is alive
14:49:36.599,RX,>> ESP32 [1120371 ms]: Loop rate core1: 143 Hz
14:49:37.186,RX,>> ESP32 [1120959 ms]: core 1 is alive
14:49:37.600,RX,>> ESP32 [1121372 ms]: Loop rate core1: 143 Hz
14:49:37.797,RX,>> ESP32 [1121571 ms]: core 0 is alive
14:49:38.600,RX,>> ESP32 [1122372 ms]: Loop rate core1: 143 Hz
14:49:39.187,RX,>> ESP32 [1122960 ms]: core 1 is alive
14:49:39.600,RX,>> ESP32 [1123372 ms]: Loop rate core1: 143 Hz
14:49:39.808,RX,>> ESP32 [1123581 ms]: core 0 is alive
14:49:40.601,RX,>> ESP32 [1124373 ms]: Loop rate core1: 143 Hz
14:49:41.187,RX,>> ESP32 [1124960 ms]: core 1 is alive
14:49:41.602,RX,���������������������������������������������������������������� ESP32 [1125373 ms]: Loop rate core1: 143 Hz
14:49:41.818,RX,>> ESP32 [1125591 ms]: core 0 is alive
14:49:42.602,RX,>> ESP32 [1126374 ms]: Loop rate core1: 143 Hz
14:49:43.189,RX,>> ESP32 [1126962 ms]: core 1 is alive
14:49:43.602,RX,>> ESP32 [1127374 ms]: Loop rate core1: 143 Hz
14:49:43.828,RX,>> ESP32 [1127601 ms]: core 0 is alive
14:49:44.602,RX,>> ESP32 [1128374 ms]: Loop rate core1: 143 Hz
14:49:45.189,RX,>> ESP32 [1128962 ms]: core 1 is alive
14:49:45.603,RX,>> ESP32 [1129375 ms]: Loop rate core1: 143 Hz
14:49:45.837,RX,>> ESP32 [1129611 ms]: core 0 is alive
14:49:46.603,RX,>> ESP32 [1130375 ms]: Loop rate core1: 143 Hz
14:49:47.190,RX,>> ESP32 [1130963 ms]: core 1 is alive
14:49:47.604,RX,>> ESP32 [1131376 ms]: Loop rate core1: 143 Hz
14:49:47.848,RX,>> ESP32 [1131621 ms]: core 0 is alive
14:49:48.604,RX,>> ESP32 [1132376 ms]: Loop rate core1: 143 Hz
14:49:49.191,RX,>> ESP32 [1132964 ms]: core 1 is alive
14:49:49.605,RX,>> ESP32 [1133377 ms]: Loop rate core1: 143 Hz
14:49:49.857,RX,>> ESP32 [1133631 ms]: core 0 is alive
14:49:50.605,RX,>> ESP32 [1134377 ms]: Loop rate core1: 143 Hz
14:49:51.191,RX,>> ESP32 [1134964 ms]: core 1 is alive
14:49:51.605,RX,>> ESP32 [1135377 ms]: Loop rate core1: 143 Hz
14:49:51.868,RX,>> ESP32 [1135641 ms]: core 0 is alive
14:49:52.606,RX,>> ESP32 [1136378 ms]: Loop rate core1: 143 Hz
14:49:53.193,RX,>> ESP32 [1136966 ms]: core 1 is alive
14:49:53.606,RX,>> ESP32 [1137378 ms]: Loop rate core1: 143 Hz
14:49:53.877,RX,>> ESP32 [1137651 ms]: core 0 is alive
14:49:54.607,RX,>> ESP32 [1138379 ms]: Loop rate core1: 143 Hz
14:49:55.193,RX,>> ESP32 [1138966 ms]: core 1 is alive
14:49:55.607,RX,>> ESP32 [1139379 ms]: Loop rate core1: 143 Hz
14:49:55.887,RX,>> ESP32 [1139661 ms]: core 0 is alive
14:49:56.607,RX,>> ESP32 [1140379 ms]: Loop rate core1: 143 Hz
14:49:57.194,RX,>> ESP32 [1140967 ms]: core 1 is alive
14:49:57.608,RX,>> ESP32 [1141380 ms]: Loop rate core1: 143 Hz
14:49:57.898,RX,>> ESP32 [1141671 ms]: core 0 is alive
14:49:58.608,RX,>> ESP32 [1142381 ms]: Loop rate core1: 143 Hz
14:49:59.195,RX,>> ESP32 [1142968 ms]: core 1 is alive
14:49:59.609,RX,>> ESP32 [1143381 ms]: Loop rate core1: 143 Hz
14:49:59.907,RX,>> ESP32 [1143681 ms]: core 0 is alive
14:50:00.608,RX,>> ESP32 [1144381 ms]: Loop rate core1: 143 Hz
14:50:01.196,RX,>> ESP32 [1144969 ms]: core 1 is alive
14:50:01.609,RX,����������������������������������������������������������������ESP32 [1145381 ms]: Loop rate core1: 143 Hz
14:50:01.917,RX,>> ESP32 [1145691 ms]: core 0 is alive
14:50:02.610,RX,>> ESP32 [1146382 ms]: Loop rate core1: 143 Hz
14:50:03.197,RX,>> ESP32 [1146970 ms]: core 1 is alive
14:50:03.611,RX,>> ESP32 [1147383 ms]: Loop rate core1: 143 Hz
14:50:03.927,RX,>> ESP32 [1147701 ms]: core 0 is alive
14:50:04.611,RX,>> ESP32 [1148383 ms]: Loop rate core1: 143 Hz
14:50:05.198,RX,>> ESP32 [1148971 ms]: core 1 is alive
14:50:05.611,RX,>> ESP32 [1149383 ms]: Loop rate core1: 143 Hz
14:50:05.937,RX,>> ESP32 [1149711 ms]: core 0 is alive
14:50:06.610,RX,>> ESP32 [1150383 ms]: Loop rate core1: 143 Hz
14:50:07.198,RX,>> ESP32 [1150971 ms]: core 1 is alive
14:50:07.611,RX,>> ESP32 [1151384 ms]: Loop rate core1: 143 Hz
14:50:07.947,RX,>> ESP32 [1151721 ms]: core 0 is alive
14:50:08.612,RX,>> ESP32 [1152385 ms]: Loop rate core1: 143 Hz
14:50:09.199,RX,>> ESP32 [1152972 ms]: core 1 is alive
14:50:09.612,RX,>> ESP32 [1153385 ms]: Loop rate core1: 143 Hz
14:50:09.957,RX,>> ESP32 [1153731 ms]: core 0 is alive
14:50:10.612,RX,>> ESP32 [1154385 ms]: Loop rate core1: 143 Hz
14:50:11.200,RX,>> ESP32 [1154973 ms]: core 1 is alive
14:50:11.613,RX,>> ESP32 [1155386 ms]: Loop rate core1: 143 Hz
14:50:11.967,RX,>> ESP32 [1155741 ms]: core 0 is alive
14:50:12.613,RX,>> ESP32 [1156386 ms]: Loop rate core1: 143 Hz
14:50:13.201,RX,����������������������������������������������������������������SP32 [1156974 ms]: core 1 is alive
14:50:13.614,RX,>> ESP32 [1157387 ms]: Loop rate core1: 143 Hz
14:50:13.977,RX,>> ESP32 [1157751 ms]: core 0 is alive
14:50:14.614,RX,>> ESP32 [1158387 ms]: Loop rate core1: 143 Hz
14:50:15.202,RX,>> ESP32 [1158975 ms]: core 1 is alive
14:50:15.615,RX,>> ESP32 [1159387 ms]: Loop rate core1: 143 Hz
14:50:15.987,RX,>> ESP32 [1159761 ms]: core 0 is alive
14:50:16.615,RX,>> ESP32 [1160388 ms]: Loop rate core1: 143 Hz
14:50:17.202,RX,>> ESP32 [1160975 ms]: core 1 is alive
14:50:17.615,RX,>> ESP32 [1161388 ms]: Loop rate core1: 143 Hz
14:50:17.997,RX,>> ESP32 [1161771 ms]: core 0 is alive
14:50:18.616,RX,>> ESP32 [1162389 ms]: Loop rate core1: 143 Hz
14:50:19.204,RX,>> ESP32 [1162977 ms]: core 1 is alive
14:50:19.616,RX,>> ESP32 [1163389 ms]: Loop rate core1: 143 Hz
14:50:20.007,RX,>> ESP32 [1163781 ms]: core 0 is alive
14:50:20.617,RX,>> ESP32 [1164390 ms]: Loop rate core1: 143 Hz
14:50:21.204,RX,>> ESP32 [1164977 ms]: core 1 is alive
14:50:21.617,RX,>> ESP32 [1165390 ms]: Loop rate core1: 143 Hz
14:50:22.017,RX,>> ESP32 [1165791 ms]: core 0 is alive
14:50:22.617,RX,>> ESP32 [1166390 ms]: Loop rate core1: 143 Hz
14:50:23.205,RX,>> ESP32 [1166978 ms]: core 1 is alive
14:50:23.618,RX,>> ESP32 [1167391 ms]: Loop rate core1: 143 Hz
14:50:24.027,RX,>> ESP32 [1167801 ms]: core 0 is alive
14:50:24.618,RX,>> ESP32 [1168391 ms]: Loop rate core1: 143 Hz
14:50:25.205,RX,>> ESP32 [1168979 ms]: core 1 is alive
14:50:25.619,RX,>> ESP32 [1169392 ms]: Loop rate core1: 143 Hz
14:50:26.037,RX,>> ESP32 [1169811 ms]: core 0 is alive
14:50:26.619,RX,>> ESP32 [1170392 ms]: Loop rate core1: 143 Hz
14:50:27.206,RX,>> ESP32 [1170979 ms]: core 1 is alive
14:50:27.619,RX,>> ESP32 [1171392 ms]: Loop rate core1: 143 Hz
14:50:28.047,RX,>> ESP32 [1171821 ms]: core 0 is alive
14:50:28.620,RX,>> ESP32 [1172393 ms]: Loop rate core1: 143 Hz
14:50:29.208,RX,>> ESP32 [1172981 ms]: core 1 is alive
14:50:29.621,RX,>> ESP32 [1173394 ms]: Loop rate core1: 143 Hz
14:50:30.057,RX,>> ESP32 [1173831 ms]: core 0 is alive
14:50:30.621,RX,>> ESP32 [1174394 ms]: Loop rate core1: 143 Hz
14:50:31.208,RX,>> ESP32 [1174981 ms]: core 1 is alive
14:50:31.621,RX,>> ESP32 [1175394 ms]: Loop rate core1: 143 Hz
14:50:32.067,RX,>> ESP32 [1175841 ms]: core 0 is alive
14:50:32.621,RX,>> ESP32 [1176394 ms]: Loop rate core1: 143 Hz
14:50:33.209,RX,>> ESP32 [1176982 ms]: core 1 is alive
14:50:33.622,RX,>> ESP32 [1177395 ms]: Loop rate core1: 143 Hz
14:50:34.077,RX,>> ESP32 [1177851 ms]: core 0 is alive
14:50:34.623,RX,>> ESP32 [1178396 ms]: Loop rate core1: 143 Hz
14:50:35.210,RX,>> ESP32 [1178983 ms]: core 1 is alive
14:50:35.623,RX,>> ESP32 [1179396 ms]: Loop rate core1: 143 Hz
14:50:36.087,RX,>> ESP32 [1179861 ms]: core 0 is alive
14:50:36.624,RX,>> ESP32 [1180397 ms]: Loop rate core1: 143 Hz
14:50:37.211,RX,>> ESP32 [1180985 ms]: core 1 is alive
14:50:37.625,RX,>> ESP32 [1181398 ms]: Loop rate core1: 143 Hz
14:50:38.097,RX,>> ESP32 [1181871 ms]: core 0 is alive
14:50:38.626,RX,>> ESP32 [1182399 ms]: Loop rate core1: 143 Hz
14:50:39.214,RX,>> ESP32 [1182987 ms]: core 1 is alive
14:50:39.627,RX,>> ESP32 [1183400 ms]: Loop rate core1: 143 Hz
14:50:40.107,RX,>> ESP32 [1183881 ms]: core 0 is alive
14:50:40.628,RX,>> ESP32 [1184401 ms]: Loop rate core1: 143 Hz
14:50:41.215,RX,>> ESP32 [1184989 ms]: core 1 is alive
14:50:41.629,RX,>> ESP32 [1185402 ms]: Loop rate core1: 143 Hz
14:50:42.117,RX,>> ESP32 [1185891 ms]: core 0 is alive
14:50:42.630,RX,>> ESP32 [1186403 ms]: Loop rate core1: 143 Hz
14:50:43.216,RX,>> ESP32 [1186990 ms]: core 1 is alive
14:50:43.630,RX,>> ESP32 [1187403 ms]: Loop rate core1: 143 Hz
14:50:44.127,RX,>> ESP32 [1187901 ms]: core 0 is alive
14:50:44.631,RX,>> ESP32 [1188404 ms]: Loop rate core1: 143 Hz
14:50:45.218,RX,>> ESP32 [1188992 ms]: core 1 is alive
14:50:45.632,RX,>> ESP32 [1189405 ms]: Loop rate core1: 143 Hz
14:50:46.137,RX,>> ESP32 [1189911 ms]: core 0 is alive
14:50:46.633,RX,>> ESP32 [1190406 ms]: Loop rate core1: 143 Hz
14:50:47.220,RX,>> ESP32 [1190994 ms]: core 1 is alive
14:50:47.634,RX,>> ESP32 [1191407 ms]: Loop rate core1: 143 Hz
14:50:48.147,RX,>> ESP32 [1191921 ms]: core 0 is alive
14:50:48.635,RX,>> ESP32 [1192408 ms]: Loop rate core1: 143 Hz
14:50:49.222,RX,>> ESP32 [1192996 ms]: core 1 is alive
14:50:49.636,RX,>> ESP32 [1193409 ms]: Loop rate core1: 143 Hz
14:50:50.157,RX,>> ESP32 [1193931 ms]: core 0 is alive
14:50:50.636,RX,>> ESP32 [1194409 ms]: Loop rate core1: 143 Hz
14:50:51.223,RX,>> ESP32 [1194997 ms]: core 1 is alive
14:50:51.637,RX,>> ESP32 [1195410 ms]: Loop rate core1: 143 Hz
14:50:52.167,RX,>> ESP32 [1195941 ms]: core 0 is alive
